,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
266,Philadelphia 76ers,Boston Celtics,25,24,42,31,33,19,28,30,23.01.2021
267,Philadelphia 76ers,Boston Celtics,32,26,28,31,25,36,31,17,21.01.2021
268,Memphis Grizzlies,Philadelphia 76ers,25,35,28,18,26,28,22,28,17.01.2021
269,Philadelphia 76ers,Miami Heat,38,35,25,27,30,28,20,30,15.01.2021
270,Philadelphia 76ers,Miami Heat,28,27,41,24,25,38,32,25,"13.01.2021
AOT"
271,Atlanta Hawks,Philadelphia 76ers,28,37,32,15,32,18,15,29,12.01.2021
272,Philadelphia 76ers,Denver Nuggets,26,25,21,31,28,30,35,22,09.01.2021
273,Brooklyn Nets,Philadelphia 76ers,28,37,29,28,26,25,33,25,08.01.2021
274,Philadelphia 76ers,Washington Wizards,33,49,34,25,24,43,39,30,07.01.2021
275,Philadelphia 76ers,Charlotte Hornets,23,35,24,36,20,23,23,35,05.01.2021
276,Philadelphia 76ers,Charlotte Hornets,39,34,31,23,24,34,32,22,03.01.2021
277,Orlando Magic,Philadelphia 76ers,22,18,29,23,38,37,23,18,01.01.2021
278,Philadelphia 76ers,Toronto Raptors,17,31,28,24,28,28,20,17,30.12.2020
279,Cleveland Cavaliers,Philadelphia 76ers,29,35,29,25,24,26,22,22,28.12.2020
280,New York Knicks,Philadelphia 76ers,27,28,14,20,27,33,26,23,27.12.2020
281,Philadelphia 76ers,Washington Wizards,30,28,15,40,26,33,24,24,24.12.2020
282,Indiana Pacers,Philadelphia 76ers,28,31,24,24,28,23,33,29,19.12.2020
283,Philadelphia 76ers,Boston Celtics,29,21,32,26,19,25,28,27,16.12.2020
284,Philadelphia 76ers,Boston Celtics,32,26,19,29,27,30,32,21,23.08.2020
285,Philadelphia 76ers,Boston Celtics,24,25,23,22,26,25,25,26,21.08.2020
286,Boston Celtics,Philadelphia 76ers,27,38,33,30,33,24,18,26,19.08.2020
287,Boston Celtics,Philadelphia 76ers,25,30,20,34,26,23,30,22,17.08.2020
288,Houston Rockets,Philadelphia 76ers,26,21,30,19,39,32,32,31,15.08.2020
289,Philadelphia 76ers,Toronto Raptors,32,30,26,33,25,30,35,35,12.08.2020
290,Philadelphia 76ers,Phoenix Suns,27,31,32,27,23,40,32,35,11.08.2020
